"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"06.06.2016 17:00 - 06.06.2016 17:30","38014","42203"
"06.06.2016 17:30 - 06.06.2016 18:00","37414","41852"
"06.06.2016 18:00 - 06.06.2016 18:30","36725","41239"
"06.06.2016 18:30 - 06.06.2016 19:00","36011","40515"
"06.06.2016 19:00 - 06.06.2016 19:30","35171","39613"
"06.06.2016 19:30 - 06.06.2016 20:00","34806","38744"
"06.06.2016 20:00 - 06.06.2016 20:30","34584","38131"
"06.06.2016 20:30 - 06.06.2016 21:00","33889","37421"
"06.06.2016 21:00 - 06.06.2016 21:30","32673","36562"
"06.06.2016 21:30 - 06.06.2016 22:00","30684","34944"
"06.06.2016 22:00 - 06.06.2016 22:30","28627","32618"
"06.06.2016 22:30 - 06.06.2016 23:00","26997","30598"
"06.06.2016 23:00 - 06.06.2016 23:30","25969","28453"
"06.06.2016 23:30 - 07.06.2016 00:00","25379","27646"
"07.06.2016 00:00 - 07.06.2016 00:30","24894","27644"
"07.06.2016 00:30 - 07.06.2016 01:00","24733","26476"
"07.06.2016 01:00 - 07.06.2016 01:30","24464","25871"
"07.06.2016 01:30 - 07.06.2016 02:00","24246","25594"
"07.06.2016 02:00 - 07.06.2016 02:30","24173","25481"
"07.06.2016 02:30 - 07.06.2016 03:00","24065","25383"
"07.06.2016 03:00 - 07.06.2016 03:30","23605","25168"
"07.06.2016 03:30 - 07.06.2016 04:00","23579","24555"
"07.06.2016 04:00 - 07.06.2016 04:30","24367","25358"
"07.06.2016 04:30 - 07.06.2016 05:00","26307","26480"
"07.06.2016 05:00 - 07.06.2016 05:30","29376","30336"
"07.06.2016 05:30 - 07.06.2016 06:00","32479","33604"
"07.06.2016 06:00 - 07.06.2016 06:30","35199","36919"
"07.06.2016 06:30 - 07.06.2016 07:00","36783","38712"
"07.06.2016 07:00 - 07.06.2016 07:30","37369","39859"
"07.06.2016 07:30 - 07.06.2016 08:00","37834","40103"
"07.06.2016 08:00 - 07.06.2016 08:30","38442","40683"
"07.06.2016 08:30 - 07.06.2016 09:00","38583","41162"
"07.06.2016 09:00 - 07.06.2016 09:30","38806","41296"
"07.06.2016 09:30 - 07.06.2016 10:00","39211","41531"
"07.06.2016 10:00 - 07.06.2016 10:30","39536","41606"
"07.06.2016 10:30 - 07.06.2016 11:00","39904","41802"
"07.06.2016 11:00 - 07.06.2016 11:30","39874","42052"
"07.06.2016 11:30 - 07.06.2016 12:00","39666","41968"
"07.06.2016 12:00 - 07.06.2016 12:30","39363","41690"
"07.06.2016 12:30 - 07.06.2016 13:00","39068","41445"
"07.06.2016 13:00 - 07.06.2016 13:30","38797","41418"
"07.06.2016 13:30 - 07.06.2016 14:00","38493","41281"
"07.06.2016 14:00 - 07.06.2016 14:30","38426","41236"
"07.06.2016 14:30 - 07.06.2016 15:00","38966","41531"
"07.06.2016 15:00 - 07.06.2016 15:30","39586","42137"
"07.06.2016 15:30 - 07.06.2016 16:00","39982","42614"
"07.06.2016 16:00 - 07.06.2016 16:30","39842","42714"
"07.06.2016 16:30 - 07.06.2016 17:00","39316","42515"
"07.06.2016 17:00 - 07.06.2016 17:30","38721","42110"
"07.06.2016 17:30 - 07.06.2016 18:00","37977","41824"
"07.06.2016 18:00 - 07.06.2016 18:30","37272","41195"
"07.06.2016 18:30 - 07.06.2016 19:00","36703","40677"
"07.06.2016 19:00 - 07.06.2016 19:30","35924","40029"
"07.06.2016 19:30 - 07.06.2016 20:00","35134","39205"
"07.06.2016 20:00 - 07.06.2016 20:30","34681","38677"
"07.06.2016 20:30 - 07.06.2016 21:00","34338","37912"
"07.06.2016 21:00 - 07.06.2016 21:30","33213","37020"
"07.06.2016 21:30 - 07.06.2016 22:00","30940","35094"
"07.06.2016 22:00 - 07.06.2016 22:30","28925","32662"
"07.06.2016 22:30 - 07.06.2016 23:00","27345","31011"
"07.06.2016 23:00 - 07.06.2016 23:30","26112","28709"
"07.06.2016 23:30 - 08.06.2016 00:00","25428","27372"
"08.06.2016 00:00 - 08.06.2016 00:30","24809","27371"
"08.06.2016 00:30 - 08.06.2016 01:00","24714","26713"
"08.06.2016 01:00 - 08.06.2016 01:30","24371","26306"
"08.06.2016 01:30 - 08.06.2016 02:00","24100","25854"
"08.06.2016 02:00 - 08.06.2016 02:30","23978","25382"
"08.06.2016 02:30 - 08.06.2016 03:00","23819","25253"
"08.06.2016 03:00 - 08.06.2016 03:30","23303","25202"
"08.06.2016 03:30 - 08.06.2016 04:00","23258","24906"
"08.06.2016 04:00 - 08.06.2016 04:30","24072","25408"
"08.06.2016 04:30 - 08.06.2016 05:00","26016","26778"
"08.06.2016 05:00 - 08.06.2016 05:30","29095","30188"
"08.06.2016 05:30 - 08.06.2016 06:00","32191","33982"
"08.06.2016 06:00 - 08.06.2016 06:30","34935","37039"
"08.06.2016 06:30 - 08.06.2016 07:00","36533","39421"
"08.06.2016 07:00 - 08.06.2016 07:30","37168","40113"
"08.06.2016 07:30 - 08.06.2016 08:00","37725","41117"
"08.06.2016 08:00 - 08.06.2016 08:30","38498","41241"
"08.06.2016 08:30 - 08.06.2016 09:00","38836","42062"
"08.06.2016 09:00 - 08.06.2016 09:30","39081","41604"
"08.06.2016 09:30 - 08.06.2016 10:00","39374","42337"
"08.06.2016 10:00 - 08.06.2016 10:30","39574","42081"
"08.06.2016 10:30 - 08.06.2016 11:00","39808","42539"
"08.06.2016 11:00 - 08.06.2016 11:30","39704","42781"
"08.06.2016 11:30 - 08.06.2016 12:00","39533","42590"
"08.06.2016 12:00 - 08.06.2016 12:30","39219","42271"
"08.06.2016 12:30 - 08.06.2016 13:00","38944","42143"
"08.06.2016 13:00 - 08.06.2016 13:30","38658","41957"
"08.06.2016 13:30 - 08.06.2016 14:00","38345","41596"
"08.06.2016 14:00 - 08.06.2016 14:30","38261","41539"
"08.06.2016 14:30 - 08.06.2016 15:00","38759","41885"
"08.06.2016 15:00 - 08.06.2016 15:30","39373","42856"
"08.06.2016 15:30 - 08.06.2016 16:00","39750","42962"
"08.06.2016 16:00 - 08.06.2016 16:30","39658","43671"
"08.06.2016 16:30 - 08.06.2016 17:00","39249","42934"
"08.06.2016 17:00 - 08.06.2016 17:30","38737","42874"
"08.06.2016 17:30 - 08.06.2016 18:00","38096","41954"
"08.06.2016 18:00 - 08.06.2016 18:30","37459","41720"
"08.06.2016 18:30 - 08.06.2016 19:00","36967","40707"
"08.06.2016 19:00 - 08.06.2016 19:30","36294","40266"
"08.06.2016 19:30 - 08.06.2016 20:00","35178","38909"
"08.06.2016 20:00 - 08.06.2016 20:30","34413","38676"
"08.06.2016 20:30 - 08.06.2016 21:00","34131","37782"
"08.06.2016 21:00 - 08.06.2016 21:30","33050","37025"
"08.06.2016 21:30 - 08.06.2016 22:00","30819","35121"
"08.06.2016 22:00 - 08.06.2016 22:30","28857","33074"
"08.06.2016 22:30 - 08.06.2016 23:00","27248","31111"
"08.06.2016 23:00 - 08.06.2016 23:30","25948","28741"
"08.06.2016 23:30 - 09.06.2016 00:00","25217","27506"
"09.06.2016 00:00 - 09.06.2016 00:30","25119","27553"
"09.06.2016 00:30 - 09.06.2016 01:00","25148","26669"
"09.06.2016 01:00 - 09.06.2016 01:30","24715","26281"
"09.06.2016 01:30 - 09.06.2016 02:00","24385","25919"
"09.06.2016 02:00 - 09.06.2016 02:30","24208","25666"
"09.06.2016 02:30 - 09.06.2016 03:00","23968","25626"
"09.06.2016 03:00 - 09.06.2016 03:30","23520","25452"
"09.06.2016 03:30 - 09.06.2016 04:00","23605","25221"
"09.06.2016 04:00 - 09.06.2016 04:30","24280","25671"
"09.06.2016 04:30 - 09.06.2016 05:00","26206","26957"
"09.06.2016 05:00 - 09.06.2016 05:30","29117","30160"
"09.06.2016 05:30 - 09.06.2016 06:00","32516","33864"
"09.06.2016 06:00 - 09.06.2016 06:30","35290","36510"
"09.06.2016 06:30 - 09.06.2016 07:00","36698","38908"
"09.06.2016 07:00 - 09.06.2016 07:30","37253","40314"
"09.06.2016 07:30 - 09.06.2016 08:00","37683","41122"
"09.06.2016 08:00 - 09.06.2016 08:30","38314","40759"
"09.06.2016 08:30 - 09.06.2016 09:00","38501","41424"
"09.06.2016 09:00 - 09.06.2016 09:30","38697","40644"
"09.06.2016 09:30 - 09.06.2016 10:00","39030","41151"
"09.06.2016 10:00 - 09.06.2016 10:30","39394","40717"
"09.06.2016 10:30 - 09.06.2016 11:00","39539","41249"
"09.06.2016 11:00 - 09.06.2016 11:30","39498","41178"
"09.06.2016 11:30 - 09.06.2016 12:00","39228","40963"
"09.06.2016 12:00 - 09.06.2016 12:30","39126","41979"
"09.06.2016 12:30 - 09.06.2016 13:00","38758","40401"
"09.06.2016 13:00 - 09.06.2016 13:30","38476","40247"
"09.06.2016 13:30 - 09.06.2016 14:00","38160","40035"
"09.06.2016 14:00 - 09.06.2016 14:30","38270","40047"
"09.06.2016 14:30 - 09.06.2016 15:00","38648","40603"
"09.06.2016 15:00 - 09.06.2016 15:30","39160","41059"
"09.06.2016 15:30 - 09.06.2016 16:00","39498","41676"
"09.06.2016 16:00 - 09.06.2016 16:30","39307","41975"
"09.06.2016 16:30 - 09.06.2016 17:00","38756","40750"
"09.06.2016 17:00 - 09.06.2016 17:30","38207","40421"
"09.06.2016 17:30 - 09.06.2016 18:00","37773","40329"
"09.06.2016 18:00 - 09.06.2016 18:30","37097","39749"
"09.06.2016 18:30 - 09.06.2016 19:00","36519","38993"
"09.06.2016 19:00 - 09.06.2016 19:30","35817","38446"
"09.06.2016 19:30 - 09.06.2016 20:00","35100","38284"
"09.06.2016 20:00 - 09.06.2016 20:30","34598","38228"
"09.06.2016 20:30 - 09.06.2016 21:00","34336","37666"
"09.06.2016 21:00 - 09.06.2016 21:30","33165","36837"
"09.06.2016 21:30 - 09.06.2016 22:00","31152","34726"
"09.06.2016 22:00 - 09.06.2016 22:30","29092","32815"
"09.06.2016 22:30 - 09.06.2016 23:00","27266","31036"
"09.06.2016 23:00 - 09.06.2016 23:30","26083","28599"
"09.06.2016 23:30 - 10.06.2016 00:00","25690","27085"
"10.06.2016 00:00 - 10.06.2016 00:30","25172","27079"
"10.06.2016 00:30 - 10.06.2016 01:00","25025","26399"
"10.06.2016 01:00 - 10.06.2016 01:30","24590","25916"
"10.06.2016 01:30 - 10.06.2016 02:00","24174","25562"
"10.06.2016 02:00 - 10.06.2016 02:30","24018","25411"
"10.06.2016 02:30 - 10.06.2016 03:00","23960","25310"
"10.06.2016 03:00 - 10.06.2016 03:30","23614","25184"
"10.06.2016 03:30 - 10.06.2016 04:00","23580","24864"
"10.06.2016 04:00 - 10.06.2016 04:30","24128","25347"
"10.06.2016 04:30 - 10.06.2016 05:00","25955","26391"
"10.06.2016 05:00 - 10.06.2016 05:30","28672","30111"
"10.06.2016 05:30 - 10.06.2016 06:00","31644","33195"
"10.06.2016 06:00 - 10.06.2016 06:30","34297","36786"
"10.06.2016 06:30 - 10.06.2016 07:00","36125","38883"
"10.06.2016 07:00 - 10.06.2016 07:30","37277","40240"
"10.06.2016 07:30 - 10.06.2016 08:00","38019","40613"
"10.06.2016 08:00 - 10.06.2016 08:30","38740","41058"
"10.06.2016 08:30 - 10.06.2016 09:00","38968","41140"
"10.06.2016 09:00 - 10.06.2016 09:30","39235","40981"
"10.06.2016 09:30 - 10.06.2016 10:00","39485","41017"
"10.06.2016 10:00 - 10.06.2016 10:30","39588","41362"
"10.06.2016 10:30 - 10.06.2016 11:00","39651","41046"
"10.06.2016 11:00 - 10.06.2016 11:30","39635","40995"
"10.06.2016 11:30 - 10.06.2016 12:00","39447","40653"
"10.06.2016 12:00 - 10.06.2016 12:30","39252","40018"
"10.06.2016 12:30 - 10.06.2016 13:00","38869","39714"
"10.06.2016 13:00 - 10.06.2016 13:30","38460","39588"
"10.06.2016 13:30 - 10.06.2016 14:00","37935","39384"
"10.06.2016 14:00 - 10.06.2016 14:30","37918","39223"
"10.06.2016 14:30 - 10.06.2016 15:00","38252","39498"
"10.06.2016 15:00 - 10.06.2016 15:30","38609","40087"
"10.06.2016 15:30 - 10.06.2016 16:00","38875","40585"
"10.06.2016 16:00 - 10.06.2016 16:30","38899","40791"
"10.06.2016 16:30 - 10.06.2016 17:00","38589","40678"
"10.06.2016 17:00 - 10.06.2016 17:30","38032","40531"
"10.06.2016 17:30 - 10.06.2016 18:00","37500","40113"
"10.06.2016 18:00 - 10.06.2016 18:30","37009","39479"
"10.06.2016 18:30 - 10.06.2016 19:00","36365","38916"
"10.06.2016 19:00 - 10.06.2016 19:30","35541","38068"
"10.06.2016 19:30 - 10.06.2016 20:00","34442","37485"
"10.06.2016 20:00 - 10.06.2016 20:30","33247","37017"
"10.06.2016 20:30 - 10.06.2016 21:00","32790","36583"
"10.06.2016 21:00 - 10.06.2016 21:30","32021","35704"
"10.06.2016 21:30 - 10.06.2016 22:00","30422","34211"
"10.06.2016 22:00 - 10.06.2016 22:30","28503","32286"
"10.06.2016 22:30 - 10.06.2016 23:00","26846","30608"
"10.06.2016 23:00 - 10.06.2016 23:30","25757","28305"
"10.06.2016 23:30 - 11.06.2016 00:00","25190","27094"
"11.06.2016 00:00 - 11.06.2016 00:30","24512","27141"
"11.06.2016 00:30 - 11.06.2016 01:00","24365","25603"
"11.06.2016 01:00 - 11.06.2016 01:30","23796","25046"
"11.06.2016 01:30 - 11.06.2016 02:00","23281","24478"
"11.06.2016 02:00 - 11.06.2016 02:30","23006","24007"
"11.06.2016 02:30 - 11.06.2016 03:00","22790","23873"
"11.06.2016 03:00 - 11.06.2016 03:30","22352","23279"
"11.06.2016 03:30 - 11.06.2016 04:00","22085","22794"
"11.06.2016 04:00 - 11.06.2016 04:30","22242","22909"
"11.06.2016 04:30 - 11.06.2016 05:00","22975","23289"
"11.06.2016 05:00 - 11.06.2016 05:30","24173","25120"
"11.06.2016 05:30 - 11.06.2016 06:00","25643","26762"
"11.06.2016 06:00 - 11.06.2016 06:30","27367","29734"
"11.06.2016 06:30 - 11.06.2016 07:00","29213","31444"
"11.06.2016 07:00 - 11.06.2016 07:30","30996","33507"
"11.06.2016 07:30 - 11.06.2016 08:00","32316","34882"
"11.06.2016 08:00 - 11.06.2016 08:30","33378","36103"
"11.06.2016 08:30 - 11.06.2016 09:00","33959","36543"
"11.06.2016 09:00 - 11.06.2016 09:30","34374","36867"
"11.06.2016 09:30 - 11.06.2016 10:00","34667","37204"
"11.06.2016 10:00 - 11.06.2016 10:30","34761","37489"
"11.06.2016 10:30 - 11.06.2016 11:00","34745","37555"
"11.06.2016 11:00 - 11.06.2016 11:30","34654","37495"
"11.06.2016 11:30 - 11.06.2016 12:00","34284","37288"
"11.06.2016 12:00 - 11.06.2016 12:30","33759","36975"
"11.06.2016 12:30 - 11.06.2016 13:00","33359","36681"
"11.06.2016 13:00 - 11.06.2016 13:30","32936","36121"
"11.06.2016 13:30 - 11.06.2016 14:00","32561","35733"
"11.06.2016 14:00 - 11.06.2016 14:30","32276","35526"
"11.06.2016 14:30 - 11.06.2016 15:00","32240","35702"
"11.06.2016 15:00 - 11.06.2016 15:30","32623","36125"
"11.06.2016 15:30 - 11.06.2016 16:00","33321","36735"
"11.06.2016 16:00 - 11.06.2016 16:30","33794","37176"
"11.06.2016 16:30 - 11.06.2016 17:00","33867","37414"
"11.06.2016 17:00 - 11.06.2016 17:30","33691","37576"
"11.06.2016 17:30 - 11.06.2016 18:00","33446","37127"
"11.06.2016 18:00 - 11.06.2016 18:30","33016","37036"
"11.06.2016 18:30 - 11.06.2016 19:00","32524","36467"
"11.06.2016 19:00 - 11.06.2016 19:30","32077","35540"
"11.06.2016 19:30 - 11.06.2016 20:00","31268","35086"
"11.06.2016 20:00 - 11.06.2016 20:30","30639","34742"
"11.06.2016 20:30 - 11.06.2016 21:00","30492","34319"
"11.06.2016 21:00 - 11.06.2016 21:30","29838","34014"
"11.06.2016 21:30 - 11.06.2016 22:00","28504","32840"
"11.06.2016 22:00 - 11.06.2016 22:30","27006","30947"
"11.06.2016 22:30 - 11.06.2016 23:00","25686","29511"
"11.06.2016 23:00 - 11.06.2016 23:30","24550","28065"
"11.06.2016 23:30 - 12.06.2016 00:00","23519","26603"
"12.06.2016 00:00 - 12.06.2016 00:30","23442","26635"
"12.06.2016 00:30 - 12.06.2016 01:00","23466","25213"
"12.06.2016 01:00 - 12.06.2016 01:30","22932","24487"
"12.06.2016 01:30 - 12.06.2016 02:00","22479","24499"
"12.06.2016 02:00 - 12.06.2016 02:30","22126","23539"
"12.06.2016 02:30 - 12.06.2016 03:00","21844","23154"
"12.06.2016 03:00 - 12.06.2016 03:30","21245","22993"
"12.06.2016 03:30 - 12.06.2016 04:00","20800","22421"
"12.06.2016 04:00 - 12.06.2016 04:30","20808","22277"
"12.06.2016 04:30 - 12.06.2016 05:00","21163","22396"
"12.06.2016 05:00 - 12.06.2016 05:30","21922","23264"
"12.06.2016 05:30 - 12.06.2016 06:00","22797","24112"
"12.06.2016 06:00 - 12.06.2016 06:30","23991","25592"
"12.06.2016 06:30 - 12.06.2016 07:00","25451","27314"
"12.06.2016 07:00 - 12.06.2016 07:30","27070","30353"
"12.06.2016 07:30 - 12.06.2016 08:00","28650","31950"
"12.06.2016 08:00 - 12.06.2016 08:30","30148","33699"
"12.06.2016 08:30 - 12.06.2016 09:00","31421","34929"
"12.06.2016 09:00 - 12.06.2016 09:30","32267","35995"
"12.06.2016 09:30 - 12.06.2016 10:00","32777","36740"
"12.06.2016 10:00 - 12.06.2016 10:30","33319","37612"
"12.06.2016 10:30 - 12.06.2016 11:00","33611","38116"
"12.06.2016 11:00 - 12.06.2016 11:30","33777","38549"
"12.06.2016 11:30 - 12.06.2016 12:00","33631","38618"
"12.06.2016 12:00 - 12.06.2016 12:30","33084","38182"
"12.06.2016 12:30 - 12.06.2016 13:00","32744","37711"
"12.06.2016 13:00 - 12.06.2016 13:30","32550","37432"
"12.06.2016 13:30 - 12.06.2016 14:00","32408","36926"
"12.06.2016 14:00 - 12.06.2016 14:30","32428","36913"
"12.06.2016 14:30 - 12.06.2016 15:00","32668","36885"
"12.06.2016 15:00 - 12.06.2016 15:30","33174","37422"
"12.06.2016 15:30 - 12.06.2016 16:00","33680","37909"
"12.06.2016 16:00 - 12.06.2016 16:30","33863","38208"
"12.06.2016 16:30 - 12.06.2016 17:00","33992","38425"
"12.06.2016 17:00 - 12.06.2016 17:30","33908","38354"
"12.06.2016 17:30 - 12.06.2016 18:00","33938","38004"
"12.06.2016 18:00 - 12.06.2016 18:30","33934","37824"
"12.06.2016 18:30 - 12.06.2016 19:00","33740","37253"
"12.06.2016 19:00 - 12.06.2016 19:30","33533","36552"
"12.06.2016 19:30 - 12.06.2016 20:00","32390","35995"
"12.06.2016 20:00 - 12.06.2016 20:30","31301","35731"
"12.06.2016 20:30 - 12.06.2016 21:00","31062","35271"
"12.06.2016 21:00 - 12.06.2016 21:30","30112","34625"
"12.06.2016 21:30 - 12.06.2016 22:00","28183","32907"
"12.06.2016 22:00 - 12.06.2016 22:30","26346","30828"
"12.06.2016 22:30 - 12.06.2016 23:00","24966","29103"
"12.06.2016 23:00 - 12.06.2016 23:30","23983","27189"
"12.06.2016 23:30 - 13.06.2016 00:00","23588","25962"
"13.06.2016 00:00 - 13.06.2016 00:30","23653","25944"
"13.06.2016 00:30 - 13.06.2016 01:00","23553","24956"
"13.06.2016 01:00 - 13.06.2016 01:30","23178","24521"
"13.06.2016 01:30 - 13.06.2016 02:00","22838","24046"
"13.06.2016 02:00 - 13.06.2016 02:30","22690","23814"
"13.06.2016 02:30 - 13.06.2016 03:00","22586","23794"
"13.06.2016 03:00 - 13.06.2016 03:30","22249","23696"
"13.06.2016 03:30 - 13.06.2016 04:00","22271","23538"
"13.06.2016 04:00 - 13.06.2016 04:30","23044","24111"
"13.06.2016 04:30 - 13.06.2016 05:00","25059","25563"
"13.06.2016 05:00 - 13.06.2016 05:30","27998","28945"
"13.06.2016 05:30 - 13.06.2016 06:00","31276","32671"
"13.06.2016 06:00 - 13.06.2016 06:30","34403","35685"
"13.06.2016 06:30 - 13.06.2016 07:00","36305","37877"
"13.06.2016 07:00 - 13.06.2016 07:30","37230","39645"
"13.06.2016 07:30 - 13.06.2016 08:00","37768","40096"
"13.06.2016 08:00 - 13.06.2016 08:30","38486","41100"
"13.06.2016 08:30 - 13.06.2016 09:00","38912","41688"
"13.06.2016 09:00 - 13.06.2016 09:30","39075","41606"
"13.06.2016 09:30 - 13.06.2016 10:00","39368","41930"
"13.06.2016 10:00 - 13.06.2016 10:30","39638","42394"
"13.06.2016 10:30 - 13.06.2016 11:00","39825","42631"
"13.06.2016 11:00 - 13.06.2016 11:30","39804","41901"
"13.06.2016 11:30 - 13.06.2016 12:00","39578","41484"
"13.06.2016 12:00 - 13.06.2016 12:30","39485","41392"
"13.06.2016 12:30 - 13.06.2016 13:00","39283","40978"
"13.06.2016 13:00 - 13.06.2016 13:30","39044","40945"
"13.06.2016 13:30 - 13.06.2016 14:00","38861","40714"
"13.06.2016 14:00 - 13.06.2016 14:30","38854","40359"
"13.06.2016 14:30 - 13.06.2016 15:00","39195","40786"
"13.06.2016 15:00 - 13.06.2016 15:30","39724","42036"
"13.06.2016 15:30 - 13.06.2016 16:00","40345","42775"
"13.06.2016 16:00 - 13.06.2016 16:30","40348","43252"
"13.06.2016 16:30 - 13.06.2016 17:00","40018","43100"
"13.06.2016 17:00 - 13.06.2016 17:30","39547","42528"
"13.06.2016 17:30 - 13.06.2016 18:00","38831","42021"
"13.06.2016 18:00 - 13.06.2016 18:30","38057","41436"
"13.06.2016 18:30 - 13.06.2016 19:00","37456","40648"
"13.06.2016 19:00 - 13.06.2016 19:30","36694","39692"
"13.06.2016 19:30 - 13.06.2016 20:00","35807","38908"
"13.06.2016 20:00 - 13.06.2016 20:30","35014","38286"
"13.06.2016 20:30 - 13.06.2016 21:00","34204","37258"
"13.06.2016 21:00 - 13.06.2016 21:30","32888","36219"
"13.06.2016 21:30 - 13.06.2016 22:00","30642","34136"
"13.06.2016 22:00 - 13.06.2016 22:30","28451","31812"
"13.06.2016 22:30 - 13.06.2016 23:00","26709","29614"
"13.06.2016 23:00 - 13.06.2016 23:30","25606","27308"
"13.06.2016 23:30 - 14.06.2016 00:00","25137","26223"
"14.06.2016 00:00 - 14.06.2016 00:30","25088","26264"
"14.06.2016 00:30 - 14.06.2016 01:00","24953","25455"
"14.06.2016 01:00 - 14.06.2016 01:30","24484","25170"
"14.06.2016 01:30 - 14.06.2016 02:00","24117","24824"
"14.06.2016 02:00 - 14.06.2016 02:30","24024","24579"
"14.06.2016 02:30 - 14.06.2016 03:00","24045","24575"
"14.06.2016 03:00 - 14.06.2016 03:30","23655","24459"
"14.06.2016 03:30 - 14.06.2016 04:00","23572","24233"
"14.06.2016 04:00 - 14.06.2016 04:30","24178","24765"
"14.06.2016 04:30 - 14.06.2016 05:00","26016","25855"
"14.06.2016 05:00 - 14.06.2016 05:30","28922","29610"
"14.06.2016 05:30 - 14.06.2016 06:00","32042","32940"
"14.06.2016 06:00 - 14.06.2016 06:30","34995","36305"
"14.06.2016 06:30 - 14.06.2016 07:00","36726","38377"
"14.06.2016 07:00 - 14.06.2016 07:30","37530","39937"
"14.06.2016 07:30 - 14.06.2016 08:00","37897","40305"
"14.06.2016 08:00 - 14.06.2016 08:30","38506","41117"
"14.06.2016 08:30 - 14.06.2016 09:00","38735","41544"
"14.06.2016 09:00 - 14.06.2016 09:30","38776","41495"
"14.06.2016 09:30 - 14.06.2016 10:00","39211","41817"
"14.06.2016 10:00 - 14.06.2016 10:30","39479","41925"
"14.06.2016 10:30 - 14.06.2016 11:00","39629","42208"
"14.06.2016 11:00 - 14.06.2016 11:30","39763","42385"
"14.06.2016 11:30 - 14.06.2016 12:00","39876","42294"
"14.06.2016 12:00 - 14.06.2016 12:30","39553","41841"
"14.06.2016 12:30 - 14.06.2016 13:00","39288","41770"
"14.06.2016 13:00 - 14.06.2016 13:30","39142","41499"
"14.06.2016 13:30 - 14.06.2016 14:00","38716","41154"
"14.06.2016 14:00 - 14.06.2016 14:30","38732","41036"
"14.06.2016 14:30 - 14.06.2016 15:00","39335","41347"
"14.06.2016 15:00 - 14.06.2016 15:30","39957","42027"
"14.06.2016 15:30 - 14.06.2016 16:00","40307","42509"
"14.06.2016 16:00 - 14.06.2016 16:30","40149","42792"
"14.06.2016 16:30 - 14.06.2016 17:00","39703","42586"
"14.06.2016 17:00 - 14.06.2016 17:30","39062","42139"
"14.06.2016 17:30 - 14.06.2016 18:00","38269","41506"
"14.06.2016 18:00 - 14.06.2016 18:30","37601","40697"
"14.06.2016 18:30 - 14.06.2016 19:00","37181","40304"
"14.06.2016 19:00 - 14.06.2016 19:30","36561","39334"
"14.06.2016 19:30 - 14.06.2016 20:00","35744","38460"
"14.06.2016 20:00 - 14.06.2016 20:30","35044","37882"
"14.06.2016 20:30 - 14.06.2016 21:00","34402","37116"
"14.06.2016 21:00 - 14.06.2016 21:30","33237","36128"
"14.06.2016 21:30 - 14.06.2016 22:00","31064","34274"
"14.06.2016 22:00 - 14.06.2016 22:30","28770","32133"
"14.06.2016 22:30 - 14.06.2016 23:00","26971","30015"
"14.06.2016 23:00 - 14.06.2016 23:30","25774","27985"
"14.06.2016 23:30 - 15.06.2016 00:00","25192","26739"
"15.06.2016 00:00 - 15.06.2016 00:30","25239","26748"
