"Time (UTC)","Day-ahead Total Load Forecast [MW] - BZN|GB","Actual Total Load [MW] - BZN|GB"
"06.02.2018 04:00 - 06.02.2018 04:30","29131","32097"
"06.02.2018 04:30 - 06.02.2018 05:00","29536","32210"
"06.02.2018 05:00 - 06.02.2018 05:30","30499","33102"
"06.02.2018 05:30 - 06.02.2018 06:00","32977","34732"
"06.02.2018 06:00 - 06.02.2018 06:30","36651","37215"
"06.02.2018 06:30 - 06.02.2018 07:00","40780","40882"
"06.02.2018 07:00 - 06.02.2018 07:30","44199","44927"
"06.02.2018 07:30 - 06.02.2018 08:00","45414","46580"
"06.02.2018 08:00 - 06.02.2018 08:30","45627","47765"
"06.02.2018 08:30 - 06.02.2018 09:00","46014","48107"
"06.02.2018 09:00 - 06.02.2018 09:30","46659","49026"
"06.02.2018 09:30 - 06.02.2018 10:00","46819","49354"
"06.02.2018 10:00 - 06.02.2018 10:30","46816","48769"
"06.02.2018 10:30 - 06.02.2018 11:00","47052","48608"
"06.02.2018 11:00 - 06.02.2018 11:30","47077","48542"
"06.02.2018 11:30 - 06.02.2018 12:00","46918","48623"
"06.02.2018 12:00 - 06.02.2018 12:30","46767","48214"
"06.02.2018 12:30 - 06.02.2018 13:00","46544","47907"
"06.02.2018 13:00 - 06.02.2018 13:30","46124","47200"
"06.02.2018 13:30 - 06.02.2018 14:00","46217","46661"
"06.02.2018 14:00 - 06.02.2018 14:30","46287","46403"
"06.02.2018 14:30 - 06.02.2018 15:00","46232","45628"
"06.02.2018 15:00 - 06.02.2018 15:30","46608","46114"
"06.02.2018 15:30 - 06.02.2018 16:00","47289","46204"
"06.02.2018 16:00 - 06.02.2018 16:30","48197","47319"
"06.02.2018 16:30 - 06.02.2018 17:00","49776","47933"
"06.02.2018 17:00 - 06.02.2018 17:30","50790","49627"
"06.02.2018 17:30 - 06.02.2018 18:00","50531","50595"
"06.02.2018 18:00 - 06.02.2018 18:30","50390","50351"
"06.02.2018 18:30 - 06.02.2018 19:00","50085","50255"
"06.02.2018 19:00 - 06.02.2018 19:30","49055","51026"
"06.02.2018 19:30 - 06.02.2018 20:00","47693","49900"
"06.02.2018 20:00 - 06.02.2018 20:30","45995","49087"
"06.02.2018 20:30 - 06.02.2018 21:00","43970","47349"
"06.02.2018 21:00 - 06.02.2018 21:30","41736","45415"
"06.02.2018 21:30 - 06.02.2018 22:00","39216","43235"
"06.02.2018 22:00 - 06.02.2018 22:30","36951","40933"
"06.02.2018 22:30 - 06.02.2018 23:00","34621","38868"
"06.02.2018 23:00 - 06.02.2018 23:30","32665","36097"
"06.02.2018 23:30 - 07.02.2018 00:00","31772","34569"
"07.02.2018 00:00 - 07.02.2018 00:30","31833","34471"
"07.02.2018 00:30 - 07.02.2018 01:00","32120","34570"
"07.02.2018 01:00 - 07.02.2018 01:30","31767","34119"
"07.02.2018 01:30 - 07.02.2018 02:00","31210","33730"
"07.02.2018 02:00 - 07.02.2018 02:30","31178","33374"
"07.02.2018 02:30 - 07.02.2018 03:00","31342","33447"
"07.02.2018 03:00 - 07.02.2018 03:30","31019","32870"
"07.02.2018 03:30 - 07.02.2018 04:00","30705","32654"
"07.02.2018 04:00 - 07.02.2018 04:30","30573","32119"
"07.02.2018 04:30 - 07.02.2018 05:00","30820","32317"
"07.02.2018 05:00 - 07.02.2018 05:30","31623","33382"
"07.02.2018 05:30 - 07.02.2018 06:00","34136","35326"
"07.02.2018 06:00 - 07.02.2018 06:30","37843","37731"
"07.02.2018 06:30 - 07.02.2018 07:00","41919","41036"
"07.02.2018 07:00 - 07.02.2018 07:30","44925","44882"
"07.02.2018 07:30 - 07.02.2018 08:00","45617","45953"
"07.02.2018 08:00 - 07.02.2018 08:30","45767","47272"
"07.02.2018 08:30 - 07.02.2018 09:00","46182","47797"
"07.02.2018 09:00 - 07.02.2018 09:30","47016","49045"
"07.02.2018 09:30 - 07.02.2018 10:00","47093","49348"
"07.02.2018 10:00 - 07.02.2018 10:30","46969","48456"
"07.02.2018 10:30 - 07.02.2018 11:00","46990","48319"
"07.02.2018 11:00 - 07.02.2018 11:30","46914","47572"
"07.02.2018 11:30 - 07.02.2018 12:00","47158","47512"
"07.02.2018 12:00 - 07.02.2018 12:30","47074","47607"
"07.02.2018 12:30 - 07.02.2018 13:00","46977","46985"
"07.02.2018 13:00 - 07.02.2018 13:30","46682","47122"
"07.02.2018 13:30 - 07.02.2018 14:00","46421","45810"
"07.02.2018 14:00 - 07.02.2018 14:30","46166","45357"
"07.02.2018 14:30 - 07.02.2018 15:00","45915","44927"
"07.02.2018 15:00 - 07.02.2018 15:30","46116","45054"
"07.02.2018 15:30 - 07.02.2018 16:00","46657","45631"
"07.02.2018 16:00 - 07.02.2018 16:30","47457","47291"
"07.02.2018 16:30 - 07.02.2018 17:00","48823","48341"
"07.02.2018 17:00 - 07.02.2018 17:30","50425","49391"
"07.02.2018 17:30 - 07.02.2018 18:00","50921","49612"
"07.02.2018 18:00 - 07.02.2018 18:30","50454","49481"
"07.02.2018 18:30 - 07.02.2018 19:00","49706","49337"
"07.02.2018 19:00 - 07.02.2018 19:30","48970","49166"
"07.02.2018 19:30 - 07.02.2018 20:00","47849","48740"
"07.02.2018 20:00 - 07.02.2018 20:30","46094","48603"
"07.02.2018 20:30 - 07.02.2018 21:00","44066","46998"
"07.02.2018 21:00 - 07.02.2018 21:30","41769","43700"
"07.02.2018 21:30 - 07.02.2018 22:00","39371","41431"
"07.02.2018 22:00 - 07.02.2018 22:30","37127","38602"
"07.02.2018 22:30 - 07.02.2018 23:00","34867","36683"
"07.02.2018 23:00 - 07.02.2018 23:30","33015","35830"
"07.02.2018 23:30 - 08.02.2018 00:00","31612","34368"
"08.02.2018 00:00 - 08.02.2018 00:30","31429","33960"
"08.02.2018 00:30 - 08.02.2018 01:00","31831","34347"
"08.02.2018 01:00 - 08.02.2018 01:30","31585","34017"
"08.02.2018 01:30 - 08.02.2018 02:00","31096","33419"
"08.02.2018 02:00 - 08.02.2018 02:30","31048","32880"
"08.02.2018 02:30 - 08.02.2018 03:00","31094","32785"
"08.02.2018 03:00 - 08.02.2018 03:30","30703","32101"
"08.02.2018 03:30 - 08.02.2018 04:00","30304","31612"
"08.02.2018 04:00 - 08.02.2018 04:30","30121","31361"
"08.02.2018 04:30 - 08.02.2018 05:00","30403","31669"
"08.02.2018 05:00 - 08.02.2018 05:30","31271","31924"
"08.02.2018 05:30 - 08.02.2018 06:00","33556","33656"
"08.02.2018 06:00 - 08.02.2018 06:30","36970","36308"
"08.02.2018 06:30 - 08.02.2018 07:00","40997","39541"
"08.02.2018 07:00 - 08.02.2018 07:30","44002","42993"
"08.02.2018 07:30 - 08.02.2018 08:00","45093","44191"
"08.02.2018 08:00 - 08.02.2018 08:30","45734","45643"
"08.02.2018 08:30 - 08.02.2018 09:00","45945","45715"
"08.02.2018 09:00 - 08.02.2018 09:30","46082","46712"
"08.02.2018 09:30 - 08.02.2018 10:00","46193","46837"
"08.02.2018 10:00 - 08.02.2018 10:30","46402","46792"
"08.02.2018 10:30 - 08.02.2018 11:00","46690","46583"
"08.02.2018 11:00 - 08.02.2018 11:30","46951","46801"
"08.02.2018 11:30 - 08.02.2018 12:00","47351","46712"
"08.02.2018 12:00 - 08.02.2018 12:30","47147","46318"
"08.02.2018 12:30 - 08.02.2018 13:00","46519","45910"
"08.02.2018 13:00 - 08.02.2018 13:30","45868","45025"
"08.02.2018 13:30 - 08.02.2018 14:00","45814","44259"
"08.02.2018 14:00 - 08.02.2018 14:30","46220","44069"
"08.02.2018 14:30 - 08.02.2018 15:00","46134","43834"
"08.02.2018 15:00 - 08.02.2018 15:30","46429","43484"
"08.02.2018 15:30 - 08.02.2018 16:00","47217","43926"
"08.02.2018 16:00 - 08.02.2018 16:30","48104","44967"
"08.02.2018 16:30 - 08.02.2018 17:00","49214","45933"
"08.02.2018 17:00 - 08.02.2018 17:30","50056","47940"
"08.02.2018 17:30 - 08.02.2018 18:00","49848","48553"
"08.02.2018 18:00 - 08.02.2018 18:30","49346","47971"
"08.02.2018 18:30 - 08.02.2018 19:00","49097","47644"
"08.02.2018 19:00 - 08.02.2018 19:30","48330","48206"
"08.02.2018 19:30 - 08.02.2018 20:00","46855","47232"
"08.02.2018 20:00 - 08.02.2018 20:30","44911","46184"
"08.02.2018 20:30 - 08.02.2018 21:00","42893","44827"
"08.02.2018 21:00 - 08.02.2018 21:30","40652","42943"
"08.02.2018 21:30 - 08.02.2018 22:00","38190","40821"
"08.02.2018 22:00 - 08.02.2018 22:30","36048","37782"
"08.02.2018 22:30 - 08.02.2018 23:00","33775","35977"
"08.02.2018 23:00 - 08.02.2018 23:30","31840","34888"
"08.02.2018 23:30 - 09.02.2018 00:00","31375","33690"
"09.02.2018 00:00 - 09.02.2018 00:30","31454","33156"
"09.02.2018 00:30 - 09.02.2018 01:00","31407","33561"
"09.02.2018 01:00 - 09.02.2018 01:30","30725","33204"
"09.02.2018 01:30 - 09.02.2018 02:00","29972","32386"
"09.02.2018 02:00 - 09.02.2018 02:30","29585","30961"
"09.02.2018 02:30 - 09.02.2018 03:00","29376","30840"
"09.02.2018 03:00 - 09.02.2018 03:30","29032","30071"
"09.02.2018 03:30 - 09.02.2018 04:00","28734","29736"
"09.02.2018 04:00 - 09.02.2018 04:30","28692","29591"
"09.02.2018 04:30 - 09.02.2018 05:00","29186","29802"
"09.02.2018 05:00 - 09.02.2018 05:30","30110","30224"
"09.02.2018 05:30 - 09.02.2018 06:00","32423","31986"
"09.02.2018 06:00 - 09.02.2018 06:30","35890","37075"
"09.02.2018 06:30 - 09.02.2018 07:00","39795","40749"
"09.02.2018 07:00 - 09.02.2018 07:30","42788","43844"
"09.02.2018 07:30 - 09.02.2018 08:00","43795","44979"
"09.02.2018 08:00 - 09.02.2018 08:30","44162","46232"
"09.02.2018 08:30 - 09.02.2018 09:00","44655","46638"
"09.02.2018 09:00 - 09.02.2018 09:30","45072","47286"
"09.02.2018 09:30 - 09.02.2018 10:00","44908","47339"
"09.02.2018 10:00 - 09.02.2018 10:30","44918","47052"
"09.02.2018 10:30 - 09.02.2018 11:00","44883","47116"
"09.02.2018 11:00 - 09.02.2018 11:30","44647","47030"
"09.02.2018 11:30 - 09.02.2018 12:00","44628","47232"
"09.02.2018 12:00 - 09.02.2018 12:30","44625","47358"
"09.02.2018 12:30 - 09.02.2018 13:00","44478","46777"
"09.02.2018 13:00 - 09.02.2018 13:30","44327","47405"
"09.02.2018 13:30 - 09.02.2018 14:00","44620","46121"
"09.02.2018 14:00 - 09.02.2018 14:30","44555","46294"
"09.02.2018 14:30 - 09.02.2018 15:00","44379","45646"
"09.02.2018 15:00 - 09.02.2018 15:30","44292","44757"
"09.02.2018 15:30 - 09.02.2018 16:00","44550","44933"
"09.02.2018 16:00 - 09.02.2018 16:30","45180","45295"
"09.02.2018 16:30 - 09.02.2018 17:00","46501","46306"
"09.02.2018 17:00 - 09.02.2018 17:30","47574","47993"
"09.02.2018 17:30 - 09.02.2018 18:00","47352","49807"
"09.02.2018 18:00 - 09.02.2018 18:30","46997","49782"
"09.02.2018 18:30 - 09.02.2018 19:00","46226","49079"
"09.02.2018 19:00 - 09.02.2018 19:30","45187","47932"
"09.02.2018 19:30 - 09.02.2018 20:00","44120","46649"
"09.02.2018 20:00 - 09.02.2018 20:30","42797","46002"
"09.02.2018 20:30 - 09.02.2018 21:00","41103","44226"
"09.02.2018 21:00 - 09.02.2018 21:30","39214","42564"
"09.02.2018 21:30 - 09.02.2018 22:00","37266","40818"
"09.02.2018 22:00 - 09.02.2018 22:30","35530","39024"
"09.02.2018 22:30 - 09.02.2018 23:00","33716","37639"
"09.02.2018 23:00 - 09.02.2018 23:30","32172","36124"
"09.02.2018 23:30 - 10.02.2018 00:00","30963","35223"
"10.02.2018 00:00 - 10.02.2018 00:30","30028","34659"
"10.02.2018 00:30 - 10.02.2018 01:00","30166","35059"
"10.02.2018 01:00 - 10.02.2018 01:30","29867","34332"
"10.02.2018 01:30 - 10.02.2018 02:00","29399","33484"
"10.02.2018 02:00 - 10.02.2018 02:30","29298","32579"
"10.02.2018 02:30 - 10.02.2018 03:00","29211","31995"
"10.02.2018 03:00 - 10.02.2018 03:30","28801","30977"
"10.02.2018 03:30 - 10.02.2018 04:00","28420","30141"
"10.02.2018 04:00 - 10.02.2018 04:30","28274","29607"
"10.02.2018 04:30 - 10.02.2018 05:00","28308","29350"
"10.02.2018 05:00 - 10.02.2018 05:30","28545","29434"
"10.02.2018 05:30 - 10.02.2018 06:00","29447","30045"
"10.02.2018 06:00 - 10.02.2018 06:30","30720","31216"
"10.02.2018 06:30 - 10.02.2018 07:00","32302","32696"
"10.02.2018 07:00 - 10.02.2018 07:30","33750","34457"
"10.02.2018 07:30 - 10.02.2018 08:00","35198","35706"
"10.02.2018 08:00 - 10.02.2018 08:30","37169","38484"
"10.02.2018 08:30 - 10.02.2018 09:00","38814","40439"
"10.02.2018 09:00 - 10.02.2018 09:30","39884","41955"
"10.02.2018 09:30 - 10.02.2018 10:00","40389","43094"
"10.02.2018 10:00 - 10.02.2018 10:30","40808","43664"
"10.02.2018 10:30 - 10.02.2018 11:00","41396","43877"
"10.02.2018 11:00 - 10.02.2018 11:30","41815","44026"
"10.02.2018 11:30 - 10.02.2018 12:00","42227","44189"
"10.02.2018 12:00 - 10.02.2018 12:30","42177","44267"
"10.02.2018 12:30 - 10.02.2018 13:00","41747","43825"
"10.02.2018 13:00 - 10.02.2018 13:30","41178","43560"
"10.02.2018 13:30 - 10.02.2018 14:00","40594","42753"
"10.02.2018 14:00 - 10.02.2018 14:30","40054","42744"
"10.02.2018 14:30 - 10.02.2018 15:00","39745","42634"
"10.02.2018 15:00 - 10.02.2018 15:30","39693","42862"
"10.02.2018 15:30 - 10.02.2018 16:00","40029","42879"
"10.02.2018 16:00 - 10.02.2018 16:30","41119","43437"
"10.02.2018 16:30 - 10.02.2018 17:00","42844","44510"
"10.02.2018 17:00 - 10.02.2018 17:30","44248","45961"
"10.02.2018 17:30 - 10.02.2018 18:00","44263","46871"
"10.02.2018 18:00 - 10.02.2018 18:30","43617","46264"
"10.02.2018 18:30 - 10.02.2018 19:00","42831","45649"
"10.02.2018 19:00 - 10.02.2018 19:30","41662","44661"
"10.02.2018 19:30 - 10.02.2018 20:00","40197","43061"
"10.02.2018 20:00 - 10.02.2018 20:30","38783","41780"
"10.02.2018 20:30 - 10.02.2018 21:00","37274","40373"
"10.02.2018 21:00 - 10.02.2018 21:30","35712","38915"
"10.02.2018 21:30 - 10.02.2018 22:00","34170","37397"
"10.02.2018 22:00 - 10.02.2018 22:30","32841","35462"
"10.02.2018 22:30 - 10.02.2018 23:00","31393","34303"
"10.02.2018 23:00 - 10.02.2018 23:30","29920","32901"
"10.02.2018 23:30 - 11.02.2018 00:00","29704","31812"
"11.02.2018 00:00 - 11.02.2018 00:30","29709","31445"
"11.02.2018 00:30 - 11.02.2018 01:00","29981","31794"
"11.02.2018 01:00 - 11.02.2018 01:30","29617","30647"
"11.02.2018 01:30 - 11.02.2018 02:00","28975","29489"
"11.02.2018 02:00 - 11.02.2018 02:30","28408","28743"
"11.02.2018 02:30 - 11.02.2018 03:00","28091","28578"
"11.02.2018 03:00 - 11.02.2018 03:30","27669","27911"
"11.02.2018 03:30 - 11.02.2018 04:00","27236","27352"
"11.02.2018 04:00 - 11.02.2018 04:30","26917","26962"
"11.02.2018 04:30 - 11.02.2018 05:00","26876","26796"
"11.02.2018 05:00 - 11.02.2018 05:30","26815","26889"
"11.02.2018 05:30 - 11.02.2018 06:00","26882","27126"
"11.02.2018 06:00 - 11.02.2018 06:30","27688","28330"
"11.02.2018 06:30 - 11.02.2018 07:00","28074","29188"
"11.02.2018 07:00 - 11.02.2018 07:30","29182","30317"
"11.02.2018 07:30 - 11.02.2018 08:00","29671","31436"
"11.02.2018 08:00 - 11.02.2018 08:30","31535","33990"
"11.02.2018 08:30 - 11.02.2018 09:00","33322","35923"
"11.02.2018 09:00 - 11.02.2018 09:30","35676","38053"
"11.02.2018 09:30 - 11.02.2018 10:00","37175","39447"
"11.02.2018 10:00 - 11.02.2018 10:30","38322","40560"
"11.02.2018 10:30 - 11.02.2018 11:00","38658","41301"
"11.02.2018 11:00 - 11.02.2018 11:30","38958","41622"
"11.02.2018 11:30 - 11.02.2018 12:00","39502","42226"
"11.02.2018 12:00 - 11.02.2018 12:30","39962","42237"
"11.02.2018 12:30 - 11.02.2018 13:00","40484","42292"
"11.02.2018 13:00 - 11.02.2018 13:30","39574","41925"
"11.02.2018 13:30 - 11.02.2018 14:00","39660","40966"
"11.02.2018 14:00 - 11.02.2018 14:30","39628","41497"
"11.02.2018 14:30 - 11.02.2018 15:00","39598","41762"
"11.02.2018 15:00 - 11.02.2018 15:30","39847","41959"
"11.02.2018 15:30 - 11.02.2018 16:00","40202","42113"
"11.02.2018 16:00 - 11.02.2018 16:30","40963","42930"
"11.02.2018 16:30 - 11.02.2018 17:00","42155","44120"
"11.02.2018 17:00 - 11.02.2018 17:30","44159","46155"
"11.02.2018 17:30 - 11.02.2018 18:00","44850","47776"
"11.02.2018 18:00 - 11.02.2018 18:30","44499","47332"
"11.02.2018 18:30 - 11.02.2018 19:00","44005","46523"
"11.02.2018 19:00 - 11.02.2018 19:30","43376","45352"
"11.02.2018 19:30 - 11.02.2018 20:00","42353","44206"
"11.02.2018 20:00 - 11.02.2018 20:30","41215","43329"
"11.02.2018 20:30 - 11.02.2018 21:00","39768","41774"
"11.02.2018 21:00 - 11.02.2018 21:30","38178","40591"
"11.02.2018 21:30 - 11.02.2018 22:00","36224","38696"
"11.02.2018 22:00 - 11.02.2018 22:30","34309","35435"
"11.02.2018 22:30 - 11.02.2018 23:00","32485","34013"
"11.02.2018 23:00 - 11.02.2018 23:30","30615","33048"
"11.02.2018 23:30 - 12.02.2018 00:00","29329","31694"
"12.02.2018 00:00 - 12.02.2018 00:30","28860","31308"
"12.02.2018 00:30 - 12.02.2018 01:00","29319","31838"
"12.02.2018 01:00 - 12.02.2018 01:30","28898","31781"
"12.02.2018 01:30 - 12.02.2018 02:00","28394","31307"
"12.02.2018 02:00 - 12.02.2018 02:30","28297","30989"
"12.02.2018 02:30 - 12.02.2018 03:00","28211","30940"
"12.02.2018 03:00 - 12.02.2018 03:30","27827","30428"
"12.02.2018 03:30 - 12.02.2018 04:00","27474","29941"
"12.02.2018 04:00 - 12.02.2018 04:30","27388","29825"
"12.02.2018 04:30 - 12.02.2018 05:00","27756","29882"
"12.02.2018 05:00 - 12.02.2018 05:30","28648","30768"
"12.02.2018 05:30 - 12.02.2018 06:00","31014","32635"
"12.02.2018 06:00 - 12.02.2018 06:30","34361","37187"
"12.02.2018 06:30 - 12.02.2018 07:00","37640","40148"
"12.02.2018 07:00 - 12.02.2018 07:30","40210","42301"
"12.02.2018 07:30 - 12.02.2018 08:00","41936","43832"
"12.02.2018 08:00 - 12.02.2018 08:30","43698","46418"
"12.02.2018 08:30 - 12.02.2018 09:00","43948","47351"
"12.02.2018 09:00 - 12.02.2018 09:30","44007","48159"
"12.02.2018 09:30 - 12.02.2018 10:00","44353","48305"
"12.02.2018 10:00 - 12.02.2018 10:30","44360","48214"
"12.02.2018 10:30 - 12.02.2018 11:00","44527","48204"
"12.02.2018 11:00 - 12.02.2018 11:30","44637","47590"
"12.02.2018 11:30 - 12.02.2018 12:00","44934","47338"
"12.02.2018 12:00 - 12.02.2018 12:30","44685","47519"
"12.02.2018 12:30 - 12.02.2018 13:00","44396","47114"
"12.02.2018 13:00 - 12.02.2018 13:30","44160","47008"
"12.02.2018 13:30 - 12.02.2018 14:00","44097","46666"
"12.02.2018 14:00 - 12.02.2018 14:30","43867","46675"
"12.02.2018 14:30 - 12.02.2018 15:00","43732","46454"
"12.02.2018 15:00 - 12.02.2018 15:30","44002","46485"
"12.02.2018 15:30 - 12.02.2018 16:00","44443","46610"
"12.02.2018 16:00 - 12.02.2018 16:30","45045","46382"
"12.02.2018 16:30 - 12.02.2018 17:00","46432","47354"
"12.02.2018 17:00 - 12.02.2018 17:30","48559","49016"
"12.02.2018 17:30 - 12.02.2018 18:00","49568","50448"
"12.02.2018 18:00 - 12.02.2018 18:30","49276","50166"
"12.02.2018 18:30 - 12.02.2018 19:00","48476","49432"
"12.02.2018 19:00 - 12.02.2018 19:30","47451","49204"
"12.02.2018 19:30 - 12.02.2018 20:00","46091","48680"
"12.02.2018 20:00 - 12.02.2018 20:30","44572","47158"
"12.02.2018 20:30 - 12.02.2018 21:00","42779","45326"
"12.02.2018 21:00 - 12.02.2018 21:30","40465","43681"
"12.02.2018 21:30 - 12.02.2018 22:00","37872","41473"
"12.02.2018 22:00 - 12.02.2018 22:30","35643","38231"
"12.02.2018 22:30 - 12.02.2018 23:00","33319","36197"
"12.02.2018 23:00 - 12.02.2018 23:30","31401","34472"
"12.02.2018 23:30 - 13.02.2018 00:00","30985","33035"
"13.02.2018 00:00 - 13.02.2018 00:30","31096","32771"
"13.02.2018 00:30 - 13.02.2018 01:00","31305","33135"
"13.02.2018 01:00 - 13.02.2018 01:30","30763","32623"
"13.02.2018 01:30 - 13.02.2018 02:00","30171","31778"
"13.02.2018 02:00 - 13.02.2018 02:30","30059","31118"
"13.02.2018 02:30 - 13.02.2018 03:00","29865","30806"
"13.02.2018 03:00 - 13.02.2018 03:30","29250","30298"
"13.02.2018 03:30 - 13.02.2018 04:00","28772","29773"
"13.02.2018 04:00 - 13.02.2018 04:30","28699","29537"
"13.02.2018 04:30 - 13.02.2018 05:00","29116","29645"
"13.02.2018 05:00 - 13.02.2018 05:30","30003","30479"
"13.02.2018 05:30 - 13.02.2018 06:00","32334","32300"
"13.02.2018 06:00 - 13.02.2018 06:30","35785","35896"
"13.02.2018 06:30 - 13.02.2018 07:00","39182","38749"
"13.02.2018 07:00 - 13.02.2018 07:30","41486","40597"
"13.02.2018 07:30 - 13.02.2018 08:00","42861","42064"
"13.02.2018 08:00 - 13.02.2018 08:30","44028","44763"
"13.02.2018 08:30 - 13.02.2018 09:00","44994","45847"
"13.02.2018 09:00 - 13.02.2018 09:30","45921","47392"
"13.02.2018 09:30 - 13.02.2018 10:00","46305","47991"
"13.02.2018 10:00 - 13.02.2018 10:30","46512","48345"
"13.02.2018 10:30 - 13.02.2018 11:00","46558","48325"
"13.02.2018 11:00 - 13.02.2018 11:30","46518","48739"
"13.02.2018 11:30 - 13.02.2018 12:00","46499","49117"
"13.02.2018 12:00 - 13.02.2018 12:30","46205","49124"
"13.02.2018 12:30 - 13.02.2018 13:00","46025","48997"
"13.02.2018 13:00 - 13.02.2018 13:30","45888","48746"
"13.02.2018 13:30 - 13.02.2018 14:00","45988","47919"
"13.02.2018 14:00 - 13.02.2018 14:30","46064","48287"
"13.02.2018 14:30 - 13.02.2018 15:00","46073","48087"
"13.02.2018 15:00 - 13.02.2018 15:30","46335","47719"
"13.02.2018 15:30 - 13.02.2018 16:00","46818","47816"
"13.02.2018 16:00 - 13.02.2018 16:30","47378","46760"
"13.02.2018 16:30 - 13.02.2018 17:00","48364","47361"
"13.02.2018 17:00 - 13.02.2018 17:30","49616","48663"
"13.02.2018 17:30 - 13.02.2018 18:00","50028","49517"
"13.02.2018 18:00 - 13.02.2018 18:30","49733","49626"
"13.02.2018 18:30 - 13.02.2018 19:00","49177","49462"
"13.02.2018 19:00 - 13.02.2018 19:30","48445","49497"
"13.02.2018 19:30 - 13.02.2018 20:00","47274","48719"
"13.02.2018 20:00 - 13.02.2018 20:30","45560","47790"
"13.02.2018 20:30 - 13.02.2018 21:00","43401","46196"
"13.02.2018 21:00 - 13.02.2018 21:30","40959","44467"
"13.02.2018 21:30 - 13.02.2018 22:00","38610","42362"
"13.02.2018 22:00 - 13.02.2018 22:30","36499","40524"
"13.02.2018 22:30 - 13.02.2018 23:00","34175","38750"
"13.02.2018 23:00 - 13.02.2018 23:30","32310","36856"
"13.02.2018 23:30 - 14.02.2018 00:00","30815","35505"
"14.02.2018 00:00 - 14.02.2018 00:30","30744","35043"
"14.02.2018 00:30 - 14.02.2018 01:00","30925","35505"
"14.02.2018 01:00 - 14.02.2018 01:30","30590","34702"
"14.02.2018 01:30 - 14.02.2018 02:00","30161","33784"
"14.02.2018 02:00 - 14.02.2018 02:30","30229","32986"
"14.02.2018 02:30 - 14.02.2018 03:00","30121","32653"
"14.02.2018 03:00 - 14.02.2018 03:30","29508","31947"
"14.02.2018 03:30 - 14.02.2018 04:00","29059","31320"
"14.02.2018 04:00 - 14.02.2018 04:30","28957","30965"
"14.02.2018 04:30 - 14.02.2018 05:00","29298","30841"
"14.02.2018 05:00 - 14.02.2018 05:30","30140","31405"
"14.02.2018 05:30 - 14.02.2018 06:00","32457","32670"
"14.02.2018 06:00 - 14.02.2018 06:30","35835","34889"
"14.02.2018 06:30 - 14.02.2018 07:00","39129","38233"
"14.02.2018 07:00 - 14.02.2018 07:30","41344","41929"
"14.02.2018 07:30 - 14.02.2018 08:00","42598","43310"
"14.02.2018 08:00 - 14.02.2018 08:30","43739","45012"
"14.02.2018 08:30 - 14.02.2018 09:00","44565","45959"
"14.02.2018 09:00 - 14.02.2018 09:30","45133","47212"
"14.02.2018 09:30 - 14.02.2018 10:00","45459","47478"
"14.02.2018 10:00 - 14.02.2018 10:30","46115","47581"
"14.02.2018 10:30 - 14.02.2018 11:00","46542","47761"
"14.02.2018 11:00 - 14.02.2018 11:30","46578","48039"
